300.1475 	EXP 	text: autoDraw = True
301.1166 	EXP 	New trial (rep=1, index=2): {'word': 'PURPLE', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b'}
301.1189 	DATA 	Keypress: p
301.1311 	EXP 	fixation: autoDraw = False
301.1311 	EXP 	text: autoDraw = False
301.1311 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
301.1311 	EXP 	text: text = 'PURPLE'
301.1311 	EXP 	fixation: autoDraw = True
301.6308 	EXP 	fixation: autoDraw = False
301.6308 	EXP 	text: autoDraw = True
302.5831 	EXP 	New trial (rep=1, index=3): {'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b'}
302.5892 	DATA 	Keypress: p
302.5975 	EXP 	fixation: autoDraw = False
302.5975 	EXP 	text: autoDraw = False
302.5975 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
302.5975 	EXP 	text: height = 0.05
302.5975 	EXP 	text: height = 0.05
302.5975 	EXP 	text: height = 0.05
302.5975 	EXP 	text: text = 'BLUE'
302.5975 	EXP 	fixation: autoDraw = True
303.0976 	EXP 	fixation: autoDraw = False
303.0976 	EXP 	text: autoDraw = True
304.2333 	EXP 	New trial (rep=1, index=4): {'word': 'ORANGE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r'}
304.2407 	DATA 	Keypress: b
304.2475 	EXP 	fixation: autoDraw = False
304.2475 	EXP 	text: autoDraw = False
304.2475 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
304.2475 	EXP 	text: height = 0.05
304.2475 	EXP 	text: height = 0.05
304.2475 	EXP 	text: height = 0.05
304.2475 	EXP 	text: text = 'ORANGE'
304.2475 	EXP 	fixation: autoDraw = True
304.7476 	EXP 	fixation: autoDraw = False
304.7476 	EXP 	text: autoDraw = True
306.3331 	EXP 	New trial (rep=1, index=5): {'word': 'BLUE', 'colour': 'purple', 'stim_condition': 'I', 'correct_res': 'p'}
306.3392 	DATA 	Keypress: r
306.3475 	EXP 	fixation: autoDraw = False
306.3475 	EXP 	text: autoDraw = False
306.3475 	EXP 	text: foreColor = <psychopy.colors.Color: purple, alpha=1.0>
306.3475 	EXP 	text: height = 0.05
306.3475 	EXP 	text: height = 0.05
306.3475 	EXP 	text: height = 0.05
306.3475 	EXP 	text: text = 'BLUE'
306.3475 	EXP 	fixation: autoDraw = True
306.8476 	EXP 	fixation: autoDraw = False
306.8476 	EXP 	text: autoDraw = True
307.9998 	EXP 	New trial (rep=1, index=6): {'word': 'ORANGE', 'colour': 'orange', 'stim_condition': 'C', 'correct_res': 'o'}
308.0076 	DATA 	Keypress: p
308.0142 	EXP 	fixation: autoDraw = False
308.0142 	EXP 	text: autoDraw = False
308.0142 	EXP 	text: foreColor = <psychopy.colors.Color: orange, alpha=1.0>
308.0142 	EXP 	text: height = 0.05
308.0142 	EXP 	text: height = 0.05
308.0142 	EXP 	text: height = 0.05
308.0142 	EXP 	text: text = 'ORANGE'
308.0142 	EXP 	fixation: autoDraw = True
308.5142 	EXP 	fixation: autoDraw = False
308.5142 	EXP 	text: autoDraw = True
309.7331 	EXP 	New trial (rep=1, index=7): {'word': 'RED', 'colour': 'orange', 'stim_condition': 'I', 'correct_res': 'o'}
309.7389 	DATA 	Keypress: o
309.7477 	EXP 	fixation: autoDraw = False
309.7477 	EXP 	text: autoDraw = False
309.7477 	EXP 	text: foreColor = <psychopy.colors.Color: orange, alpha=1.0>
309.7477 	EXP 	text: height = 0.05
309.7477 	EXP 	text: height = 0.05
309.7477 	EXP 	text: height = 0.05
309.7477 	EXP 	text: text = 'RED'
309.7477 	EXP 	fixation: autoDraw = True
310.2476 	EXP 	fixation: autoDraw = False
310.2476 	EXP 	text: autoDraw = True
311.5666 	EXP 	New trial (rep=2, index=0): {'word': 'ORANGE', 'colour': 'orange', 'stim_condition': 'C', 'correct_res': 'o'}
311.5739 	DATA 	Keypress: r
311.5810 	EXP 	fixation: autoDraw = False
311.5810 	EXP 	text: autoDraw = False
